CustomerID,ProductID,TransactionDate,Quantity,Discount
898,639,2023-07-21,2,0.005106264855028908
232,94,2023-04-24,1,0.04390157402960804
665,51,2024-01-31,3,0.05112448871628244
713,458,2024-04-02,2,0.07200830675576787
547,716,2023-07-27,1,0.07209296141337049
408,621,2023-11-20,2,0.06954070690559878
64,982,2023-05-16,2,0.054611761603772825
755,851,2023-10-14,2,0.0426816744328828
183,382,2024-01-23,3,0.05270790843358299
213,41,2023-08-15,1,0.07268197664722427
47,980,2023-08-15,1,0.04805295724817561
220,812,2024-02-25,1,0.0564547750868475
423,568,2024-03-07,1,0.06476453435947467
298,784,2023-11-11,2,0.09742589935108738
232,564,2024-02-02,1,0.05023559190715682
700,999,2023-07-01,3,0.07699044382739546
262,398,2023-05-01,2,0.03892866022249364
427,936,2023-08-16,1,0.0025541304303185798
921,650,2024-02-03,1,0.03808390068670125
623,428,2023-05-16,1,0.04610856500008889
794,340,2023-05-13,3,0.06881200350120158
64,714,2023-10-20,2,0.047678629626231456
226,911,2023-09-10,1,0.05971895508033175
496,303,2024-02-08,1,0.01153692283624388
173,730,2024-03-14,2,0.06995419354703247
490,659,2024-03-18,2,0.05755859488418405
31,939,2023-04-18,2,0.038934174695096385
376,419,2023-08-22,3,0.031213549529166495
885,956,2023-05-22,1,0.03522674606685949
845,136,2023-07-07,3,0.08635714770682056
278,633,2023-11-10,2,0.021290624149109507
541,489,2024-01-02,2,0.018921831334499806
943,184,2023-07-29,3,0.020054822779408978
252,869,2024-03-08,2,0.006653910685494569
402,309,2023-10-03,3,0.04294697343625009
262,146,2024-01-04,3,0.08889065287003924
252,642,2023-09-02,2,0.07191678705134531
283,320,2023-07-10,2,0.08852479166815763
354,214,2024-01-05,3,0.014627415422155976
844,274,2024-03-20,1,0.06708792205190459
569,296,2023-10-13,2,0.0806614180790657
633,656,2024-03-21,3,0.030781982127186115
771,554,2023-09-01,2,0.06756619019296682
80,700,2024-01-24,1,0.07183867820600391
209,159,2024-01-28,2,0.0941030623066816
465,22,2023-12-15,3,0.07896325106300946
768,795,2023-07-19,1,0.05371712641078511
32,291,2023-05-03,2,0.07017568669275273
293,655,2023-08-05,2,0.0007102306093264233
754,777,2023-07-21,2,0.08055109947380062
681,929,2023-06-15,3,0.005182859140041962
663,201,2023-06-05,2,0.0292747767630007
627,380,2023-12-31,1,0.024058610204648712
2,91,2023-07-27,3,0.09329458640803293
972,916,2023-10-04,1,0.016019167135392476
382,830,2024-01-19,2,0.03357403785841059
196,815,2023-10-31,1,0.02571407887059786
36,161,2023-11-09,1,0.060078814625973954
96,35,2024-01-24,2,0.07949930156778601
149,740,2023-06-02,1,0.04287260828945108
285,333,2023-07-22,1,0.07452968893934724
254,464,2023-10-30,3,0.0750800198862357
595,756,2023-11-14,1,0.08248362907557642
759,750,2023-09-22,3,0.04169803534770205
156,79,2023-05-03,1,0.09516010271575742
445,9,2023-11-28,3,0.09625207125007781
802,725,2023-08-10,2,0.0160844333408012
340,92,2024-03-18,1,0.011030704213409083
307,25,2023-09-15,1,0.012882527825742663
565,355,2023-12-15,2,0.01620520638971188
904,934,2023-11-12,2,0.020437025014022003
17,585,2024-02-27,2,0.03675815503453563
300,605,2024-03-26,2,0.08851176547194367
832,296,2023-08-05,3,0.0055412220455068
137,613,2023-07-08,2,0.04097097233167042
152,941,2023-04-28,1,0.03436085879479115
869,853,2024-02-25,2,0.09317568411043009
543,600,2023-06-29,2,0.03946678799735447
23,822,2023-08-09,2,0.03265766596124647
613,550,2023-11-01,2,0.003596135636647191
291,927,2023-11-10,2,0.06774530492979534
363,781,2023-11-04,3,0.04472011798114694
412,120,2023-09-20,3,0.09337622700980523
137,643,2023-11-06,3,0.05990972192171687
807,87,2024-03-05,2,0.02629887242471285
953,994,2023-04-04,2,0.0452897427961829
130,809,2023-11-27,3,0.01536778529414733
200,147,2023-09-27,2,0.047399358193762536
595,584,2023-06-12,1,0.07010353367911737
85,473,2023-07-29,3,0.009386516787748012
609,968,2023-05-08,3,0.07235753460108575
915,641,2023-08-19,1,0.011298875160150768
85,67,2024-02-23,3,0.04609689947101563
653,715,2024-03-29,2,0.0997612380544492
632,799,2023-04-03,2,0.09267058753652739
402,657,2023-09-21,3,0.05970300981041163
663,48,2023-04-21,3,0.07831785617969017
113,229,2023-07-07,1,0.06894081401085238
529,275,2023-08-14,3,0.03831720716518562
693,640,2024-02-19,2,0.05441091373104613
926,909,2024-01-06,2,0.0748032923241199
654,870,2023-08-01,2,0.0897903164057077
596,13,2023-12-22,3,0.012415566379069654
365,977,2023-07-24,2,0.08116919795623229
887,958,2023-12-15,3,0.031380951806282156
348,763,2023-05-16,3,0.04366817582402343
396,926,2023-12-27,2,0.08586141330832928
110,81,2024-03-11,3,0.06747157881266685
262,319,2024-01-05,2,0.0886415660346812
16,516,2023-06-20,2,0.021583490089444202
95,342,2023-12-27,3,0.04500405270913654
207,755,2023-08-30,3,0.06503631925799569
419,713,2023-09-21,2,0.07929058547666201
119,712,2023-06-27,1,0.08402393714247999
211,657,2023-09-25,1,0.09023940024015792
663,939,2023-04-29,3,0.010509686057682266
439,13,2023-07-17,2,0.06514592849578577
875,518,2024-03-09,2,0.03723541303297658
542,128,2023-08-22,3,0.03985799972042754
902,729,2023-08-19,1,0.04428793521776767
181,247,2023-05-06,1,0.014550688700744253
936,366,2023-11-02,3,0.012327203125986909
574,77,2023-05-22,2,0.06808051045784602
952,530,2023-11-02,1,0.044776024194299394
700,246,2024-02-03,1,0.09958597671592444
520,945,2024-01-08,1,0.04345884564477384
125,459,2023-09-01,3,0.07437688080289256
658,971,2023-09-01,3,0.08434586588878694
27,519,2023-05-01,3,0.049442402104748956
77,781,2024-02-21,2,0.005677401929898074
716,774,2023-09-07,1,0.04835305404216227
248,512,2023-07-12,3,0.03377364816888281
523,428,2024-01-02,2,0.08000605575900083
286,37,2023-06-09,2,0.065512202518892
54,49,2023-10-01,3,0.015432619914578661
954,796,2023-08-30,3,0.035993489715196184
324,193,2023-11-29,3,0.05037912268924141
257,128,2023-09-10,2,0.008311852396237707
620,314,2023-12-01,2,0.008067138923976314
796,235,2023-12-23,2,0.0019454107455125769
211,236,2023-06-14,3,0.07441115036360961
793,426,2023-08-25,3,0.05285860551896618
408,114,2023-10-29,3,0.05040730851275041
597,794,2023-11-15,3,0.01441542332572905
657,174,2023-04-04,3,0.0387485041443325
366,713,2023-07-12,3,0.09585708768800284
332,651,2024-02-04,1,0.013873508398978175
713,457,2023-11-02,1,0.09882118152700936
881,201,2024-03-22,1,0.0040511692315111205
604,578,2023-09-01,3,0.07357052641018814
259,212,2023-12-12,2,0.009713305731544131
971,24,2024-02-09,2,0.06226548818240201
622,923,2023-09-16,1,0.06271321340147089
380,979,2023-07-04,1,0.04185565034108665
324,683,2023-08-04,2,0.05263545308331539
826,352,2023-04-30,3,0.001055271302637606
274,468,2023-11-09,2,0.08537451496320986
90,177,2023-12-29,2,0.031002560949193694
971,42,2023-09-19,2,0.09067156366070707
424,749,2023-05-12,2,0.013632964669123615
698,602,2023-08-10,2,0.06380920004719622
114,223,2023-05-01,1,0.02011682280504891
728,155,2023-10-05,1,0.07136560888393632
687,94,2024-01-23,2,0.08123559067711271
139,453,2024-02-29,2,0.09803507092289926
813,41,2024-02-28,3,0.06225928451891069
468,648,2023-06-20,1,0.08029349463031654
243,907,2023-04-09,1,0.08708892674452616
612,146,2023-04-15,3,0.031757860723504595
581,545,2023-12-25,1,0.007615049396726115
980,576,2023-04-25,2,0.057359691245194945
807,254,2023-05-25,2,0.08581633282316202
939,733,2023-05-14,1,0.003415410951886433
854,643,2024-01-18,3,0.008494871798483628
741,840,2023-04-29,2,0.009206527798296305
123,407,2023-09-28,1,0.043516032159501075
90,629,2023-10-06,3,0.005495249141803649
333,903,2023-06-13,3,0.0820483058698544
200,375,2023-07-07,1,0.08928532112982154
127,417,2024-03-08,1,0.036986778322708434
442,960,2024-03-05,2,0.051416574012691764
552,772,2023-11-27,2,0.07234120647684977
498,529,2023-12-25,2,0.0747533392682545
458,341,2023-11-24,2,0.09665294251385682
785,449,2023-04-30,1,0.01923606826288491
487,721,2024-03-18,3,0.09052402524334975
424,930,2023-07-06,3,0.09502613780825153
648,527,2024-03-13,2,0.024407830934587593
607,635,2023-11-21,3,0.08521788594729411
420,813,2024-03-12,1,0.08693111869288504
342,471,2023-10-03,2,0.050345154902071004
223,965,2023-12-21,2,0.06074949197269539
21,415,2023-11-28,1,0.0997227086788283
799,508,2023-04-07,1,0.0694134490722846
813,482,2024-03-27,3,0.0581469653230173
921,454,2024-02-06,2,0.09617202065966454
326,12,2024-02-09,2,0.06450500312269551
466,158,2023-05-19,2,0.07296148410124485
872,753,2023-07-10,3,0.004186650772657108
762,956,2024-03-16,2,0.03150668788764852
354,738,2023-08-24,1,0.09274530606750891
386,327,2023-10-11,1,0.09606028582656034
162,961,2023-10-20,3,0.07087553089809312
153,168,2023-05-07,2,0.08042070177085567
771,120,2023-09-28,1,0.032924704766298475
107,40,2023-11-07,2,0.056762418326402955
655,423,2023-06-06,2,0.036854062179066005
194,691,2023-07-07,2,0.08465760301118846
152,230,2023-12-10,1,0.03850708656495314
673,231,2023-10-05,3,0.05993521106331278
293,714,2024-01-18,1,0.03675947174970764
44,336,2023-08-18,2,0.034747797313824984
980,192,2023-06-19,1,0.021500079325774014
912,508,2023-09-17,2,0.03858695101113965
869,954,2023-08-06,2,0.026344400433157902
394,136,2023-09-20,3,0.07523296090707136
848,211,2024-03-30,2,0.0661609790970797
855,709,2023-11-21,3,0.009486745568110156
476,582,2023-06-25,3,0.08510341598989937
293,419,2023-12-21,1,0.017528620375933637
108,875,2023-05-16,1,0.08843816426942752
472,693,2023-05-13,1,0.034697247945974
902,555,2023-10-20,2,0.03375058183371967
482,679,2023-10-24,1,0.012970272636702751
951,521,2023-10-03,3,0.0220127252555392
426,174,2023-04-29,2,0.00376706309534538
328,242,2023-11-04,3,0.07967979731003066
858,202,2024-02-23,2,0.016121363409587888
896,369,2023-12-14,1,0.03255208225074067
568,220,2023-10-24,1,0.025771583347940608
707,327,2024-02-02,2,0.049765596338147505
25,856,2024-01-03,3,0.05982168629681668
787,324,2023-07-01,3,0.038875421220280086
881,929,2023-04-04,2,0.08514354353953585
640,390,2024-03-07,3,0.024644127038696374
165,989,2024-02-07,1,0.0875044587613962
924,911,2024-03-01,1,0.09364517830037053
105,635,2024-01-25,3,0.046717413544657506
476,454,2023-09-16,3,0.07513688041604695
108,372,2023-12-17,1,0.09426785643028995
130,839,2023-12-17,1,0.0274362974105668
667,730,2023-11-19,2,0.04889447931386363
872,618,2023-09-28,3,0.019146759066196985
191,990,2024-01-07,1,0.06833765059777049
954,105,2023-04-04,2,0.08074662603716284
27,400,2023-07-26,2,0.004703620540670972
782,839,2023-12-05,2,0.07680904715451918
326,998,2024-03-03,3,0.04367221030220392
792,353,2023-06-27,2,0.06370527673522257
626,382,2023-07-16,1,0.025600023782180237
595,69,2023-10-29,1,0.035929064577886805
27,255,2023-09-15,3,0.03347142061606245
954,818,2023-12-02,3,0.03950422392667216
53,884,2023-12-16,3,0.006152494152075205
803,556,2024-03-01,2,0.03130188485170378
481,18,2023-07-24,1,0.06164191724032482
158,711,2024-02-06,2,0.05219386532594569
301,598,2024-01-01,3,0.08953583342986342
866,921,2023-10-24,3,0.08142937988528909
667,719,2023-10-10,3,0.020831845170556654
899,836,2023-09-10,2,0.09466544343362307
45,232,2023-10-30,1,0.05888683065028452
13,908,2023-04-16,1,0.06516632508282115
921,372,2024-02-11,1,0.06515703271283121
940,842,2023-12-07,3,0.031169321232722747
393,679,2024-03-18,1,0.04246602596580443
159,328,2023-04-03,2,0.059229683843834584
667,889,2023-07-18,1,0.06659796890410728
272,665,2023-09-24,2,0.029342192332969332
880,740,2023-09-10,2,0.09356361633904467
166,316,2023-11-14,3,0.003420812592276923
514,824,2023-08-26,1,0.016175909373203845
610,14,2023-12-24,1,0.09573194546322922
736,745,2023-10-21,3,0.022603698334632938
373,256,2023-09-30,2,0.03729216407458857
213,803,2023-07-10,1,0.026678649682624768
974,22,2023-11-22,3,0.08144598060546548
800,99,2023-04-06,3,0.09424157308745468
751,450,2024-01-23,1,0.0061695649415020705
725,473,2023-07-01,3,0.001954419966603138
394,671,2023-05-07,1,0.02120751353371041
30,629,2023-11-24,3,0.04578394605303459
423,538,2023-06-23,2,0.08063929888600385
197,376,2023-05-06,2,0.03524846518694149
751,283,2023-04-22,3,0.054091817732166196
430,749,2023-10-09,2,0.021131954188941204
506,306,2024-02-17,3,0.06305421361343154
194,321,2023-07-27,1,0.003980084522853012
328,380,2024-02-19,2,0.041396390794028015
27,906,2023-06-22,1,0.08748469460054586
85,85,2023-10-30,1,0.02773380376857656
403,719,2023-04-28,2,0.0901437711544118
327,297,2024-01-05,1,0.08790086722541163
970,1,2023-12-19,2,0.008119997694858239
558,556,2024-03-02,1,0.052434555332027837
483,588,2023-11-06,3,0.03154569935221292
790,526,2023-05-06,3,0.09776460171047581
577,776,2024-01-29,2,0.0749184040229264
847,498,2024-01-23,2,0.08813294643739976
578,362,2023-11-28,2,0.011644651959458574
131,158,2024-01-04,3,0.09993784484350496
907,227,2023-06-28,1,0.003348226952048061
664,513,2023-11-29,2,0.003842010609729596
439,874,2023-08-27,1,0.02256193607005811
519,679,2023-04-05,3,0.07231807951732643
610,115,2023-09-17,2,0.07741863733176843
955,824,2023-10-18,2,0.0831723551795347
305,725,2024-02-21,1,0.09336811782176813
860,867,2023-04-23,1,0.035395126527162146
827,695,2023-04-04,3,0.09790655569624496
864,319,2023-10-27,1,0.09499160500238128
83,964,2023-06-24,1,0.03367413432817906
495,438,2023-05-02,2,0.05784181680895611
892,712,2023-04-23,3,0.09698936798082805
962,889,2023-05-10,1,0.03851728961025585
471,269,2024-03-21,1,0.09335819402410109
701,115,2023-06-24,1,0.06345659677464296
828,667,2023-10-23,3,0.03658175750601933
725,356,2024-02-03,3,0.007517977036040269
536,250,2023-10-12,2,0.07968320174820873
165,311,2023-08-14,2,0.033334789810315915
704,803,2024-01-25,3,0.08014787398054368
344,793,2023-10-14,1,0.052468219188230705
113,535,2023-09-04,1,0.06952691911704396
865,737,2023-09-09,2,0.08203214736458259
536,181,2023-12-25,1,0.056842548795859794
558,210,2023-04-24,1,0.06576670800786975
498,126,2023-07-15,1,0.0748290060812704
27,899,2024-02-25,2,0.04458813940241792
757,680,2024-01-26,3,0.03325251135838071
236,117,2023-06-20,2,0.0564529622731354
722,857,2023-04-19,3,0.030145797112815776
883,423,2023-05-14,2,0.023469780335823465
956,69,2024-02-10,3,0.07856661793089068
967,555,2024-01-27,2,0.0008911566987717224
573,800,2023-12-13,3,0.022358479584730306
555,803,2023-08-21,3,0.01932253612896927
501,204,2023-07-09,2,0.09547678466727766
452,117,2023-04-24,1,0.0897732316058949
441,313,2023-11-02,3,0.04436723164895662
300,722,2023-10-11,2,0.039740925664005014
974,359,2023-08-18,3,0.05086474415200931
663,665,2024-03-03,2,0.023307352643377334
161,524,2023-04-17,1,0.04188899930231659
947,483,2023-05-13,2,0.025060482582871392
818,224,2023-08-03,3,0.003883120792323014
998,379,2023-08-24,3,0.020476117555165374
508,338,2024-02-25,2,0.09514429161110283
416,707,2023-11-16,2,0.016462343148052862
488,608,2024-03-19,1,0.01287262353688814
67,372,2023-11-20,3,0.04340247867328423
216,778,2024-02-28,1,0.09503096484436685
887,525,2023-05-04,3,0.03823046149498493
616,523,2024-02-11,3,0.08715979614873927
434,994,2024-04-02,1,0.006563450095909785
799,890,2024-03-28,2,0.07790041679193857
609,788,2023-07-22,1,0.017639722207295882
886,356,2024-03-07,3,0.08903444420536684
851,354,2024-01-07,2,0.0913942293052531
993,278,2023-07-28,3,0.0314828620360618
283,540,2023-09-19,1,0.08199624348094915
609,728,2023-11-14,3,0.06535994520954223
962,904,2023-11-16,2,0.01763017241169913
381,811,2023-06-02,2,0.041432427335125394
713,110,2023-08-24,2,0.06260721774253879
149,233,2024-01-11,1,0.050289231900813795
821,810,2023-07-22,3,0.021727783785145272
699,586,2023-12-14,1,0.09287378955364876
96,545,2024-01-02,1,0.09189454463282774
135,413,2024-02-14,1,0.01913453352720731
878,748,2024-02-07,1,0.021661028596596354
746,47,2024-03-16,1,0.04594737746079593
543,971,2023-11-10,1,0.07403117666080057
695,515,2023-10-02,3,0.04479693724294525
901,458,2023-05-01,2,0.028620494359670845
723,18,2023-04-28,1,0.07187649460948317
384,764,2023-12-30,1,0.046883257329818434
936,836,2023-12-02,1,0.0787676627038919
896,823,2023-09-07,3,0.08820677333768988
765,755,2023-12-14,2,0.03464898960830176
432,241,2023-11-11,1,0.0036455449652524896
870,64,2023-05-04,1,0.04091684624932455
982,187,2023-09-16,1,0.08639407260688678
560,632,2023-06-01,3,0.07888531994955511
563,673,2023-08-27,3,0.014671415705669245
595,635,2023-11-30,3,0.008138964217142696
78,511,2023-04-09,1,0.0790956680507408
133,119,2023-04-17,2,0.05244406934387507
596,230,2023-06-13,1,0.05892748425348492
814,395,2023-06-15,2,0.025610035554717837
724,704,2023-08-26,2,0.03942971436501205
258,592,2023-06-19,3,0.03418001967309736
634,818,2023-05-02,2,0.040406452893498174
26,567,2024-04-01,1,0.09070487662338365
507,267,2023-06-30,1,0.08285756180140769
745,706,2023-12-27,3,0.03229386582040327
323,105,2023-07-22,1,0.0024208839170485777
792,519,2023-04-09,1,0.01770797179289274
214,728,2024-02-27,1,0.09867829751284243
196,798,2023-08-30,3,0.07852588028022738
201,743,2023-08-23,2,0.013315650905815924
14,715,2024-03-30,3,0.03144403298301429
251,392,2023-05-29,2,0.027994686935194937
695,348,2023-04-20,2,0.0013510798023271264
962,148,2023-09-20,1,0.09204486861720673
126,326,2023-04-03,1,0.027483011308324236
295,60,2023-05-04,3,0.04077998410874811
884,964,2023-10-20,2,0.07032315846314434
790,561,2023-06-25,2,0.015055799983317499
598,207,2024-02-01,1,0.06427124532548865
905,245,2023-08-22,3,0.07880005713820251
768,140,2023-06-29,1,0.02012022483197079
285,381,2024-01-22,3,0.013058881585238236
228,562,2023-04-05,2,0.06810177065167282
530,867,2023-07-29,2,0.09563205530263104
120,954,2023-08-04,3,0.03318086140681812
494,533,2023-06-26,3,0.027068999641443547
239,729,2023-12-09,2,0.07155571763029026
123,304,2023-06-11,3,0.03382134978728576
597,722,2023-08-26,1,0.03099402493268132
750,497,2023-09-07,2,0.020114315900934644
764,215,2023-11-12,2,0.03852765764654434
534,548,2024-01-13,2,0.025378726814644027
878,563,2023-05-28,1,0.04449859987313509
939,768,2023-05-23,1,0.005346681726650426
564,637,2023-11-02,3,0.07405777787248695
426,29,2023-04-18,2,0.035942204900697126
293,608,2023-08-05,2,0.032676927035426906
910,851,2023-08-06,2,0.09608621383132263
61,676,2024-01-01,3,0.017911165837034827
664,572,2024-02-29,2,0.020172768218951777
453,169,2023-12-17,3,0.007623136532862951
135,850,2023-09-17,3,0.08213741665543171
804,252,2023-04-09,2,0.09082699039804774
677,984,2023-12-21,2,0.07224722207221385
137,980,2023-04-05,3,0.04601794584473129
233,771,2023-10-23,3,0.0129017292658987
647,889,2023-05-20,1,0.05391608266623036
329,827,2023-10-03,3,0.07288054473841142
243,715,2024-02-27,2,0.0005604174692188879
492,22,2023-10-29,3,0.046391266544121804
621,542,2023-04-11,3,0.06888306707925
523,801,2024-01-28,3,0.05243637708039665
392,617,2023-09-02,1,0.043150478092171096
378,817,2024-02-21,2,0.00023596923089546086
70,200,2023-04-27,2,0.09577986248060512
372,4,2023-08-01,2,0.07205616377095404
508,544,2023-11-05,2,0.06403217615885488
42,118,2023-12-05,1,0.04796484006968929
587,193,2023-11-09,2,0.08374775784442749
584,937,2023-05-12,1,0.09342817343294219
23,143,2023-10-15,2,0.08139843269602316
523,966,2023-12-27,3,0.05615301254602909
938,258,2023-07-19,3,0.08661637343045965
900,888,2023-07-31,3,0.0005738798311729854
271,411,2023-07-06,1,0.0341590524154472
324,420,2024-03-08,1,0.0805787369003349
822,803,2023-04-07,3,0.06262598444332877
804,408,2024-01-15,2,0.03768278650392564
90,74,2023-09-20,1,0.02719995309024851
749,655,2023-10-24,1,0.03526401391645859
211,910,2023-08-24,2,0.047198829545083344
729,47,2023-09-16,2,0.08329239019303483
96,589,2024-01-03,3,0.006085008652218615
268,726,2023-11-16,3,0.00838611721221967
350,413,2023-12-29,3,0.08991398841050424
699,550,2023-11-03,3,0.09877752028365494
440,286,2023-10-27,1,0.04442811751737716
95,80,2024-03-21,1,0.09063736121588198
953,883,2023-11-15,1,0.08727490267228366
342,734,2024-03-07,3,0.06037534398674768
901,290,2024-01-29,3,0.09778563960221504
984,630,2023-08-16,2,0.015993382885567144
728,518,2024-03-20,1,0.07255209782879515
908,735,2023-12-14,2,0.010819815360525521
602,213,2024-01-01,3,0.028899774089682473
624,760,2024-01-03,3,0.012711935319745783
544,490,2023-07-20,2,0.06425273415178812
970,263,2023-10-08,1,0.02306057831251418
496,22,2023-11-06,3,0.01542924919229245
400,358,2023-04-27,2,0.011265609847659909
561,592,2024-03-27,3,0.04373328781093275
859,818,2023-08-28,2,0.007811855467187545
301,306,2023-06-23,3,0.04255160943914446
192,98,2023-06-21,2,0.005203074347333925
909,236,2023-11-02,2,0.0019717016099762954
734,98,2023-10-09,3,0.09196108119740441
245,745,2024-02-24,1,0.014883682658830333
851,55,2023-11-16,2,0.0171277128918643
24,735,2024-02-25,1,0.07427936993936887
981,412,2024-01-12,2,0.09228668204357415
983,166,2024-02-27,1,0.030015204091414584
822,647,2023-07-22,1,0.039551543496883515
742,636,2023-12-10,2,0.03254158986660068
595,778,2023-06-13,2,0.021775707419892078
435,654,2024-03-11,3,0.059542414853737985
608,543,2024-01-08,3,0.010898161538081264
850,915,2023-05-02,1,0.07050118052992164
63,487,2023-07-01,3,0.036338547038498384
115,491,2023-06-03,3,0.016173562363646598
316,61,2024-03-22,1,0.009821482901918466
792,96,2024-03-21,1,0.07365701969268239
49,686,2023-12-08,2,0.05465152155742521
199,662,2023-05-12,2,0.028556192712957354
946,697,2023-11-13,3,0.07363602918154862
514,226,2023-06-22,2,0.048088522777225
266,183,2024-02-15,2,0.0999270942507215
553,421,2023-10-17,3,0.04428459601678928
217,409,2023-10-25,1,0.05169859527971968
417,382,2023-12-30,2,0.06203659130343169
366,879,2024-01-31,1,0.08547403421567497
804,831,2024-01-20,3,0.07567344432537948
234,467,2024-02-21,3,0.008650712158260455
384,776,2023-12-02,1,0.03367339552542017
160,75,2023-07-23,3,0.08468675783976237
457,2,2023-04-11,1,0.023140302324979458
225,818,2023-10-22,1,0.023657611430338545
798,138,2023-10-15,3,0.07015958273723524
638,305,2023-09-15,1,0.06110138352365773
910,742,2023-12-06,2,0.0022411157694271267
420,550,2024-01-26,2,0.07454431386727738
13,557,2024-01-05,3,0.07622676324858266
134,198,2023-07-11,3,0.06264528008642557
105,848,2023-07-14,3,0.07667879041629627
479,792,2023-05-29,2,0.08537030446278865
99,622,2023-04-24,1,0.0871126288881432
532,818,2023-09-10,3,0.06631312184979037
775,557,2024-03-28,1,0.07832998352138153
405,517,2024-03-07,3,0.04798317259078264
898,467,2023-06-24,3,0.04553210216222087
882,838,2023-04-26,3,0.04606598545902271
100,846,2024-02-08,1,0.0702190892351923
868,957,2023-10-15,1,0.07293207701672155
513,845,2024-02-17,2,0.035983637922308645
337,748,2023-04-21,3,0.032959754340444194
659,718,2023-04-05,3,0.0018317689477630906
440,156,2024-01-26,3,0.08529273545753631
383,146,2023-06-24,2,0.061243769246494675
684,861,2023-06-15,3,0.0714420440817506
458,10,2024-02-15,3,0.06555716218561011
425,843,2024-03-29,2,0.050870452810266614
326,227,2023-04-20,2,0.028879821668455707
446,280,2023-10-29,1,0.08384757413175033
864,716,2023-08-23,1,0.012627741752925116
279,949,2023-12-29,1,0.023677244562655676
863,603,2023-05-16,2,0.007604322946676779
569,134,2023-05-18,2,0.08112040421689715
349,427,2023-09-23,1,0.04937447592062837
295,81,2023-04-22,1,0.016594145370011727
625,848,2024-01-25,3,0.09883447303730983
870,339,2023-07-16,2,0.03944063381323607
852,654,2024-03-04,3,0.05430476117048181
53,216,2024-01-04,2,0.09268122230865648
350,720,2023-06-24,2,0.008060274174710048
845,43,2024-02-28,3,0.09412753989013428
389,564,2023-07-04,2,0.09063463411726387
8,468,2023-05-18,2,0.07363433307877147
243,801,2023-12-16,2,0.08796023252458295
117,291,2023-05-20,1,0.08575694076038487
764,509,2023-04-07,3,0.04049355925298194
969,185,2023-09-30,1,0.057011296090219335
160,319,2023-08-16,2,0.07854777912992557
773,269,2024-02-17,2,0.018333509889907684
254,200,2023-04-22,3,0.0003811614407065678
904,402,2024-03-04,2,0.0574025198005965
408,899,2024-02-13,3,0.06341762117721964
274,531,2023-05-28,1,0.06241505737401422
525,639,2023-10-19,2,0.07883313742113411
158,917,2024-04-02,3,0.012978087296087749
411,874,2023-10-23,1,0.0879081192897938
419,744,2023-04-06,3,0.0908640180519499
20,481,2023-06-01,2,0.0897092989765623
87,192,2023-08-10,3,0.053009010804502626
520,278,2024-01-07,3,0.0021922644201914586
746,880,2023-06-22,2,0.07940515131537929
520,418,2023-10-22,3,0.04555276008550392
67,603,2023-10-28,2,0.07078543763406872
946,914,2023-07-22,1,0.05232232145699013
864,1,2023-09-14,1,0.05215710909234666
467,193,2024-03-25,2,0.019249184574410882
244,297,2023-07-23,2,0.018256029062466927
625,207,2023-11-19,1,0.09905208336137639
854,97,2024-03-16,2,0.01504498308414709
787,704,2023-12-18,3,0.039955358255480966
559,477,2023-12-29,2,0.08275932271245982
260,776,2023-05-09,1,0.083061678712121
229,26,2023-05-01,3,0.07257865520308758
399,410,2023-08-16,2,0.055528182313947905
867,935,2024-01-13,2,0.01659594060894151
584,315,2023-10-20,2,0.030477622370799276
785,331,2024-03-17,1,0.03790237188648693
995,146,2024-01-27,2,0.04756297418023199
680,487,2024-02-09,3,0.07125996344706069
818,845,2024-01-18,1,0.05775528317694656
281,694,2023-11-24,2,0.06219111207139086
704,743,2023-11-24,1,0.06637455276780713
442,286,2023-07-18,2,0.0782925415527884
910,405,2023-10-15,3,0.013048806321935792
942,295,2024-03-02,3,0.050378805006974836
51,470,2023-09-05,1,0.057658963932838925
529,100,2024-03-17,1,0.022096087404931155
714,601,2023-04-23,2,0.07123465524042544
1000,867,2023-05-10,3,0.05675183724675956
725,707,2024-03-10,2,0.07526087911258042
524,973,2023-09-16,3,0.08127319752515397
127,198,2023-12-02,1,0.0283834985171748
804,179,2023-08-27,3,0.08092405779311242
224,133,2023-11-02,2,0.05521845969870942
704,304,2024-02-02,2,0.03461497784848627
29,997,2024-01-06,3,0.058190543240809633
256,649,2024-01-22,3,0.010914206118546722
751,279,2023-09-26,2,0.027918591635937462
877,481,2024-02-11,1,0.05230729695481591
878,868,2023-10-09,3,0.046822723769436685
910,219,2024-03-26,2,0.030851592020906163
494,189,2024-01-07,3,0.005671501888494657
849,880,2023-10-14,2,0.0016382358192506997
45,921,2023-04-19,1,0.09630606359903024
103,728,2024-01-23,1,0.08852059289076657
194,977,2023-11-25,1,0.09689303928604676
447,772,2023-12-26,3,0.025197085902823848
469,256,2023-08-06,1,0.0762820965846634
43,251,2023-11-23,2,0.07213782653811393
14,366,2023-09-16,3,0.08940052453466082
404,975,2024-02-10,2,0.03742533134620895
364,703,2023-10-28,3,0.0024625989256287675
92,78,2023-09-11,2,0.07375650395800408
276,838,2024-01-03,2,0.04756226424068491
492,225,2023-12-15,3,0.00011369708521216105
261,419,2023-04-09,1,0.06804197944059008
83,314,2023-04-19,2,0.006072480713041517
607,964,2023-10-11,3,0.022599462578205998
44,983,2023-07-08,3,0.03126966118049548
674,367,2023-10-30,3,0.0448111576037428
